Year,Carrier Number,locality,CPT,Modifier,Non Facility Fee,Facility Fee,PCTC Indicator,Status Code,Multiple Surgery Indicator
2024,4412,18,35182,  ,1884.09,1884.09,0,A,2
2024,4412,18,35184,  ,1014.87,1014.87,0,A,2
2024,4412,18,35188,  ,1414.06,1414.06,0,A,2
2024,4412,18,35189,  ,1588.79,1588.79,0,A,2
2024,4412,18,35190,  ,794.12,794.12,0,A,2
2024,4412,18,35201,  ,979.08,979.08,0,A,2
2024,4412,18,35206,  ,829.18,829.18,0,A,2
2024,4412,18,35207,  ,791.68,791.68,0,A,2
2024,4412,18,35211,  ,1460.89,1460.89,0,A,2
2024,4412,18,35216,  ,2205.33,2205.33,0,A,2
2024,4412,18,35221,  ,1550.55,1550.55,0,A,2
2024,4412,18,35226,  ,868.86,868.86,0,A,2
2024,4412,18,35231,  ,1296.85,1296.85,0,A,2
2024,4412,18,35236,  ,1046.96,1046.96,0,A,2
2024,4412,18,35241,  ,1498.12,1498.12,0,A,2
2024,4412,18,35246,  ,1630.07,1630.07,0,A,2
2024,4412,18,35251,  ,1828.88,1828.88,0,A,2
2024,4412,18,35256,  ,1060.55,1060.55,0,A,2
2024,4412,18,35261,  ,1031.68,1031.68,0,A,2
2024,4412,18,35266,  ,907.74,907.74,0,A,2
2024,4412,18,35271,  ,1452.74,1452.74,0,A,2
2024,4412,18,35276,  ,1521.73,1521.73,0,A,2
2024,4412,18,35281,  ,1702.48,1702.48,0,A,2
2024,4412,18,35286,  ,971.87,971.87,0,A,2
2024,4412,18,35301,  ,1185.17,1185.17,0,A,2
2024,4412,18,35302,  ,1171.94,1171.94,0,A,2
2024,4412,18,35303,  ,1285.78,1285.78,0,A,2
2024,4412,18,35304,  ,1338.87,1338.87,0,A,2
2024,4412,18,35305,  ,1287.72,1287.72,0,A,2
2024,4412,18,35306,  ,467.37,467.37,0,A,0
2024,4412,18,35311,  ,1620.4,1620.4,0,A,2
2024,4412,18,35321,  ,942.51,942.51,0,A,2
2024,4412,18,35331,  ,1525.84,1525.84,0,A,2
2024,4412,18,35341,  ,1453.84,1453.84,0,A,2
2024,4412,18,35351,  ,1348.42,1348.42,0,A,2
2024,4412,18,35355,  ,1078.92,1078.92,0,A,2
2024,4412,18,35361,  ,1602.19,1602.19,0,A,2
2024,4412,18,35363,  ,1708.01,1708.01,0,A,2
2024,4412,18,35371,  ,853.78,853.78,0,A,2
2024,4412,18,35372,  ,1023.85,1023.85,0,A,2
2024,4412,18,35390,  ,166.29,166.29,0,A,0
2024,4412,18,35400,  ,155,155,0,A,0
2024,4412,18,35500,  ,333.55,333.55,0,A,0
2024,4412,18,35501,  ,1535.08,1535.08,0,A,2
2024,4412,18,35506,  ,1339.77,1339.77,0,A,2
2024,4412,18,35508,  ,1397.84,1397.84,0,A,2
2024,4412,18,35509,  ,1483.85,1483.85,0,A,2
2024,4412,18,35510,  ,1293.71,1293.71,0,A,2
2024,4412,18,35511,  ,1178.64,1178.64,0,A,2
2024,4412,18,35512,  ,1268.54,1268.54,0,A,2
2024,4412,18,35515,  ,1397.84,1397.84,0,A,2
2024,4412,18,35516,  ,1283.62,1283.62,0,A,2
2024,4412,18,35518,  ,1201.32,1201.32,0,A,2
2024,4412,18,35521,  ,1292,1292,0,A,2
2024,4412,18,35522,  ,1230.17,1230.17,0,A,2
2024,4412,18,35523,  ,1293.67,1293.67,0,A,2
2024,4412,18,35525,  ,1188.31,1188.31,0,A,2
2024,4412,18,35526,  ,1803.75,1803.75,0,A,2
2024,4412,18,35531,  ,2051.78,2051.78,0,A,2
2024,4412,18,35533,  ,1585.96,1585.96,0,A,2
2024,4412,18,35535,  ,2002.3,2002.3,0,A,2
2024,4412,18,35536,  ,1777.41,1777.41,0,A,2
2024,4412,18,35537,  ,2193.46,2193.46,0,A,2
2024,4412,18,35538,  ,2456.44,2456.44,0,A,2
2024,4412,18,35539,  ,2305.75,2305.75,0,A,2
2024,4412,18,35540,  ,2569.62,2569.62,0,A,2
2024,4412,18,35556,  ,1460.27,1460.27,0,A,2
2024,4412,18,35558,  ,1297.87,1297.87,0,A,2
2024,4412,18,35560,  ,1793.43,1793.43,0,A,2
2024,4412,18,35563,  ,1392.97,1392.97,0,A,2
2024,4412,18,35565,  ,1375.6,1375.6,0,A,2
2024,4412,18,35566,  ,1743.13,1743.13,0,A,2
2024,4412,18,35570,  ,1550.73,1550.73,0,A,2
2024,4412,18,35571,  ,1388.12,1388.12,0,A,2
2024,4412,18,35572,  ,359.27,359.27,0,A,0
2024,4412,18,35583,  ,1511.83,1511.83,0,A,2
2024,4412,18,35585,  ,1751.41,1751.41,0,A,2
2024,4412,18,35587,  ,1401.62,1401.62,0,A,2
2024,4412,18,35600,  ,194.56,194.56,0,A,0
2024,4412,18,35601,  ,1470.03,1470.03,0,A,2
2024,4412,18,35606,  ,1233.7,1233.7,0,A,2
2024,4412,18,35612,  ,1100.3,1100.3,0,A,2
2024,4412,18,35616,  ,1159.12,1159.12,0,A,2
2024,4412,18,35621,  ,1149.71,1149.71,0,A,2
2024,4412,18,35623,  ,1382.41,1382.41,0,A,2
2024,4412,18,35626,  ,1660,1660,0,A,2
2024,4412,18,35631,  ,1943.47,1943.47,0,A,2
2024,4412,18,35632,  ,1900.52,1900.52,0,A,2
2024,4412,18,35633,  ,2082.56,2082.56,0,A,2
2024,4412,18,35634,  ,1859.8,1859.8,0,A,2
2024,4412,18,35636,  ,1677.72,1677.72,0,A,2
2024,4412,18,35637,  ,1744.28,1744.28,0,A,2
2024,4412,18,35638,  ,1819.29,1819.29,0,A,2
2024,4412,18,35642,  ,1039.22,1039.22,0,A,2
2024,4412,18,35645,  ,996.81,996.81,0,A,2
2024,4412,18,35646,  ,1787.85,1787.85,0,A,2
2024,4412,18,35647,  ,1625.54,1625.54,0,A,2
2024,4412,18,35650,  ,1074.71,1074.71,0,A,2
2024,4412,18,35654,  ,1430.23,1430.23,0,A,2
2024,4412,18,35656,  ,1124.51,1124.51,0,A,2
2024,4412,18,35661,  ,1134.28,1134.28,0,A,2
2024,4412,18,35663,  ,1282.38,1282.38,0,A,2
2024,4412,18,35665,  ,1230.1,1230.1,0,A,2
2024,4412,18,35666,  ,1347.17,1347.17,0,A,2
2024,4412,18,35671,  ,1185.67,1185.67,0,A,2
2024,4412,18,35681,  ,83.78,83.78,0,A,0
2024,4412,18,35682,  ,370.24,370.24,0,A,0
2024,4412,18,35683,  ,429.6,429.6,0,A,0
2024,4412,18,35685,  ,207.91,207.91,0,A,0
2024,4412,18,35686,  ,168.56,168.56,0,A,0
2024,4412,18,35691,  ,995.34,995.34,0,A,2
2024,4412,18,35693,  ,880.6,880.6,0,A,2
2024,4412,18,35694,  ,1039.69,1039.69,0,A,2
2024,4412,18,35695,  ,1078.94,1078.94,0,A,2
2024,4412,18,35697,  ,153.66,153.66,0,A,0
2024,4412,18,35700,  ,158.97,158.97,0,A,0
2024,4412,18,35701,  ,454.55,454.55,0,A,2
2024,4412,18,35702,  ,429.16,429.16,0,A,2
2024,4412,18,35703,  ,435.6,435.6,0,A,2
2024,4412,18,35800,  ,765.87,765.87,0,A,2
2024,4412,18,35820,  ,2109.44,2109.44,0,A,2
2024,4412,18,35840,  ,1284.33,1284.33,0,A,2
2024,4412,18,35860,  ,883.87,883.87,0,A,2
2024,4412,18,35870,  ,1312.72,1312.72,0,A,2
2024,4412,18,35875,  ,619.68,619.68,0,A,2
2024,4412,18,35876,  ,987.54,987.54,0,A,2
2024,4412,18,35879,  ,966.15,966.15,0,A,2
2024,4412,18,35881,  ,1079.12,1079.12,0,A,2
2024,4412,18,35883,  ,1254.61,1254.61,0,A,2
2024,4412,18,35884,  ,1303.63,1303.63,0,A,2
2024,4412,18,35901,  ,500.94,500.94,0,A,2
2024,4412,18,35903,  ,590.95,590.95,0,A,2
2024,4412,18,35905,  ,1767.45,1767.45,0,A,2
2024,4412,18,35907,  ,2004.88,2004.88,0,A,2
2024,4412,18,36002,  ,158.16,107.07,0,A,2
2024,4412,18,36005,  ,252.25,48.92,0,A,2
2024,4412,18,36010,  ,537.06,112.04,0,A,2
2024,4412,18,36011,  ,793.45,160.09,0,A,2
2024,4412,18,36012,  ,828.98,178.26,0,A,2
2024,4412,18,36013,  ,773.23,128.18,0,A,2
2024,4412,18,36014,  ,778.84,154.83,0,A,2
2024,4412,18,36015,  ,835.57,173.83,0,A,2
2024,4412,18,36100,  ,538.83,159.55,0,A,2
2024,4412,18,36140,  ,509.33,92.32,0,A,2
2024,4412,18,36160,  ,549.2,125.51,0,A,2
2024,4412,18,36200,  ,592.54,145.14,0,A,2
2024,4412,18,36215,  ,1028.62,216.97,0,A,2
2024,4412,18,36216,  ,1067.03,282.76,0,A,2
2024,4412,18,36217,  ,1807.26,348.56,0,A,2
2024,4412,18,36218,  ,210.88,54.62,0,A,0
2024,4412,18,36221,  ,985.57,208.64,0,A,2
2024,4412,18,36222,  ,1238.48,300.62,0,A,2
2024,4412,18,36223,  ,1681.28,349.13,0,A,2
2024,4412,18,36224,  ,2074.08,393.03,0,A,2
2024,4412,18,36225,  ,1598.01,346.32,0,A,2
2024,4412,18,36226,  ,2021.26,390.28,0,A,2
2024,4412,18,36227,  ,252.34,128.81,0,A,0
2024,4412,18,36228,  ,1305.68,266.33,0,A,0
2024,4412,18,36245,  ,1231.56,242.62,0,A,2
2024,4412,18,36246,  ,836.55,262.29,0,A,2
2024,4412,18,36247,  ,1410.39,306.27,0,A,2
2024,4412,18,36248,  ,116.51,48.73,0,A,0
2024,4412,18,36251,  ,1277.34,263.37,0,A,2
2024,4412,18,36252,  ,1392.82,370.84,0,A,2
2024,4412,18,36253,  ,1985.09,358.12,0,A,2
2024,4412,18,36254,  ,1968.28,432.13,0,A,2
2024,4412,18,36260,  ,698.83,698.83,0,A,2
2024,4412,18,36261,  ,438.13,438.13,0,A,2
2024,4412,18,36262,  ,334.48,334.48,0,A,2
2024,4412,18,36400,  ,27.92,18.91,0,A,2
2024,4412,18,36405,  ,24.42,15.07,0,A,2
2024,4412,18,36406,  ,17.9,8.88,0,A,2
2024,4412,18,36410,  ,18.03,9.35,0,A,2
2024,4412,18,36420,  ,50.42,50.42,0,A,2
2024,4412,18,36425,  ,40.83,40.83,0,A,2
2024,4412,18,36430,  ,42.81,42.81,5,A,0
2024,4412,18,36440,  ,50.74,50.74,0,A,2
2024,4412,18,36450,  ,172.46,172.46,0,A,2
2024,4412,18,36455,  ,132.06,132.06,0,A,2
2024,4412,18,36456,  ,98.45,98.45,0,A,2
2024,4412,18,36460,  ,359.57,359.57,0,A,2
2024,4412,18,36465,  ,1283.14,123.6,0,A,2
2024,4412,18,36466,  ,1356.25,157.65,0,A,2
2024,4412,18,36470,  ,117.82,39.7,0,A,2
2024,4412,18,36471,  ,204.59,79.06,0,A,2
2024,4412,18,36473,  ,1201.21,188.9,0,A,2
2024,4412,18,36474,  ,254.64,92.04,0,A,0
2024,4412,18,36475,  ,1076.2,289.59,0,A,2
2024,4412,18,36476,  ,287.32,138.75,0,A,0
2024,4412,18,36478,  ,983.57,288.78,0,A,2
2024,4412,18,36479,  ,308.22,141.29,0,A,0
2024,4412,18,36481,  ,1707.21,328.64,0,A,2
2024,4412,18,36482,  ,1656.01,186.63,0,A,2
2024,4412,18,36483,  ,142.47,92.38,0,A,0
2024,4412,18,36500,  ,188.29,188.29,0,A,2
2024,4412,18,36510,  ,87.62,53.9,0,A,2
2024,4412,18,36511,  ,112,112,0,A,2
2024,4412,18,36512,  ,106.52,106.52,0,A,2
2024,4412,18,36513,  ,107.8,107.8,0,A,2
2024,4412,18,36514,  ,668.43,94.51,0,A,2
2024,4412,18,36516,  ,1782.97,89.56,0,A,2
2024,4412,18,36522,  ,1334.75,96.41,0,A,2
2024,4412,18,36555,  ,189.84,85.67,0,A,0
2024,4412,18,36556,  ,215.76,86.88,0,A,0
2024,4412,18,36557,  ,1158.53,339.2,0,A,2
2024,4412,18,36558,  ,821.64,265.08,0,A,2
2024,4412,18,36560,  ,1239.46,406.11,0,A,2
2024,4412,18,36561,  ,974.65,342.62,0,A,2
2024,4412,18,36563,  ,1097.56,376.73,0,A,2
2024,4412,18,36565,  ,836.67,352.22,0,A,2
2024,4412,18,36566,  ,4156.47,369.68,0,A,2
2024,4412,18,36568,  ,94.3,94.3,0,A,0
2024,4412,18,36569,  ,97.77,97.77,0,A,0
2024,4412,18,36570,  ,1449.89,352.11,0,A,2
2024,4412,18,36571,  ,1248.85,326.36,0,A,2
2024,4412,18,36572,  ,371.7,83.24,0,A,0
2024,4412,18,36573,  ,378.86,84.39,0,A,0
2024,4412,18,36575,  ,144.09,33.91,0,A,2
2024,4412,18,36576,  ,350.02,190.09,0,A,2
2024,4412,18,36578,  ,435.48,211.78,0,A,2
2024,4412,18,36580,  ,189.08,66.55,0,A,0
2024,4412,18,36581,  ,767.76,186.48,0,A,2
2024,4412,18,36582,  ,872.17,296.57,0,A,2
2024,4412,18,36583,  ,1150.11,347.81,0,A,2
2024,4412,18,36584,  ,321.58,59.15,0,A,0
2024,4412,18,36585,  ,1130.82,286.45,0,A,2
2024,4412,18,36589,  ,169.36,139.98,0,A,2
2024,4412,18,36590,  ,230.13,196.07,0,A,2
2024,4412,18,36591,  ,27.85,27.85,3,T,0
2024,4412,18,36592,  ,30.18,30.18,3,T,0
2024,4412,18,36593,  ,34.99,34.99,3,A,0
2024,4412,18,36595,  ,590.6,183.61,0,A,2
2024,4412,18,36596,  ,116.61,46.17,0,A,2
2024,4412,18,36597,  ,112.31,61.23,0,A,2
2024,4412,18,36598,  ,119.74,35.94,9,T,2
2024,4412,18,36600,  ,27.77,15.08,0,A,2
2024,4412,18,36620,  ,44.99,44.99,0,A,0
2024,4412,18,36625,  ,108.73,108.73,0,A,0
2024,4412,18,36640,  ,119.79,119.79,0,A,2
2024,4412,18,36660,  ,68.97,68.97,0,A,2
2024,4412,18,36680,  ,62.51,62.51,0,A,2
2024,4412,18,36800,  ,123.67,123.67,0,A,2
2024,4412,18,36810,  ,213.66,213.66,0,A,2
2024,4412,18,36815,  ,142.16,142.16,0,A,2
2024,4412,18,36818,  ,722.18,722.18,0,A,2
2024,4412,18,36819,  ,765.76,765.76,0,A,2
2024,4412,18,36820,  ,760.92,760.92,0,A,2
2024,4412,18,36821,  ,691.34,691.34,0,A,2
2024,4412,18,36823,  ,1493.5,1493.5,0,A,2
2024,4412,18,36825,  ,831.49,831.49,0,A,2
2024,4412,18,36830,  ,698.27,698.27,0,A,2
2024,4412,18,36831,  ,646.57,646.57,0,A,2
2024,4412,18,36832,  ,792.28,792.28,0,A,2
2024,4412,18,36833,  ,845.58,845.58,0,A,2
2024,4412,18,36835,  ,508.73,508.73,0,A,2
2024,4412,18,36836,  ,8046.61,363.51,0,A,2
2024,4412,18,36837,  ,9580.05,470.98,0,A,2
2024,4412,18,36838,  ,1196.06,1196.06,0,A,2
2024,4412,18,36860,  ,240.34,116.47,0,A,2
2024,4412,18,36861,  ,146.13,146.13,0,A,2
2024,4412,18,36901,  ,702.25,171.72,0,A,2
2024,4412,18,36902,  ,1197.75,244.88,0,A,2
2024,4412,18,36903,  ,4173.32,323.09,0,A,2
2024,4412,18,36904,  ,1792.75,375.8,0,A,2
2024,4412,18,36905,  ,2252,449.75,0,A,2
2024,4412,18,36906,  ,5315.12,520.36,0,A,2
2024,4412,18,36907,  ,585.78,149.08,0,A,0
2024,4412,18,36908,  ,1397.73,212.48,0,A,0
2024,4412,18,36909,  ,1864.9,205.88,0,A,0
2024,4412,18,37140,  ,2468,2468,0,A,2
2024,4412,18,37145,  ,2289.89,2289.89,0,A,2
2024,4412,18,37160,  ,2351.73,2351.73,0,A,2
2024,4412,18,37180,  ,2260.57,2260.57,0,A,2
2024,4412,18,37181,  ,2468,2468,0,A,2
2024,4412,18,37182,  ,818.94,818.94,0,A,2
2024,4412,18,37183,  ,5695.84,375.9,0,A,2
2024,4412,18,37184,  ,1702.01,443.31,0,A,2
2024,4412,18,37185,  ,475.47,167.97,0,A,0
2024,4412,18,37186,  ,1178.33,252.5,0,A,0
2024,4412,18,37187,  ,1678.36,402.3,0,A,2
2024,4412,18,37188,  ,1435.74,288.55,0,A,0
2024,4412,18,37191,  ,1986.68,224.49,0,A,2
2024,4412,18,37192,  ,1285.29,361.79,0,A,2
2024,4412,18,37193,  ,1485.97,353.8,0,A,2
2024,4412,18,37197,  ,1549.68,308.33,0,A,2
2024,4412,18,37200,  ,216.02,216.02,0,A,2
2024,4412,18,37211,  ,399.31,399.31,0,A,2
2024,4412,18,37212,  ,346.64,346.64,0,A,2
2024,4412,18,37213,  ,237.05,237.05,0,A,2
2024,4412,18,37214,  ,125.52,125.52,0,A,2
2024,4412,18,37215,  ,1037.97,1037.97,0,R,2
2024,4412,18,37217,  ,1129.14,1129.14,0,A,2
2024,4412,18,37218,  ,864.69,864.69,0,A,2
2024,4412,18,37220,  ,2485.39,415.04,0,A,2
2024,4412,18,37221,  ,3051.99,512.21,0,A,2
2024,4412,18,37222,  ,619.29,191.94,0,A,0
2024,4412,18,37223,  ,1259.82,220.47,0,A,0
2024,4412,18,37224,  ,2888.72,462.13,0,A,2
2024,4412,18,37225,  ,8609.17,619.9,0,A,2
2024,4412,18,37226,  ,7974.09,539.05,0,A,2
2024,4412,18,37227,  ,10991.09,742.17,0,A,2
2024,4412,18,37228,  ,4086.99,561.28,0,A,2
2024,4412,18,37229,  ,8763.2,715.51,0,A,2
2024,4412,18,37230,  ,8779.43,718.05,0,A,2
2024,4412,18,37231,  ,11573.28,754.44,0,A,2
2024,4412,18,37232,  ,818.52,205.86,0,A,0
2024,4412,18,37233,  ,1054.62,331.78,0,A,0
2024,4412,18,37234,  ,3579.73,291.07,0,A,0
2024,4412,18,37235,  ,3886.32,374.63,0,A,0
2024,4412,18,37236,  ,2723.04,457.71,0,A,2
2024,4412,18,37237,  ,1281.25,219.86,0,A,0
2024,4412,18,37238,  ,3400.24,316.91,0,A,2
2024,4412,18,37239,  ,1698.8,155.3,0,A,0
2024,4412,18,37241,  ,4549.97,435.64,0,A,2
2024,4412,18,37242,  ,6947.27,486.48,0,A,2
2024,4412,18,37243,  ,8410.16,563.8,0,A,2
2024,4412,18,37244,  ,6434.01,665.34,0,A,2
2024,4412,18,37246,  ,1800.82,358.82,0,A,2
2024,4412,18,37247,  ,589.41,179.08,0,A,0
2024,4412,18,37248,  ,1342.31,303.3,0,A,2
2024,4412,18,37249,  ,442.62,149.81,0,A,0
2024,4412,18,37252,  ,935.23,91.86,0,A,0
2024,4412,18,37253,  ,175.12,72.95,0,A,0
2024,4412,18,37500,  ,663.33,663.33,0,A,2
2024,4412,18,37565,  ,762.9,762.9,0,A,2
2024,4412,18,37600,  ,779.54,779.54,0,A,2
2024,4412,18,37605,  ,778.18,778.18,0,A,2
2024,4412,18,37606,  ,800.03,800.03,0,A,2
2024,4412,18,37607,  ,392.16,392.16,0,A,2
2024,4412,18,37609,  ,321.27,213.76,0,A,2
2024,4412,18,37615,  ,539.5,539.5,0,A,2
2024,4412,18,37616,  ,1188,1188,0,A,2
2024,4412,18,37617,  ,1395.09,1395.09,0,A,2
2024,4412,18,37618,  ,413.3,413.3,0,A,2
2024,4412,18,37619,  ,1835.24,1835.24,0,A,2
2024,4412,18,37650,  ,484.36,484.36,0,A,2
2024,4412,18,37660,  ,1398.39,1398.39,0,A,2
2024,4412,18,37700,  ,256.63,256.63,0,A,2
2024,4412,18,37718,  ,414.02,414.02,0,A,2
2024,4412,18,37722,  ,485.49,485.49,0,A,2
2024,4412,18,37735,  ,613.88,613.88,0,A,2
2024,4412,18,37760,  ,607.75,607.75,0,A,2
2024,4412,18,37761,  ,564.2,564.2,0,A,2
2024,4412,18,37765,  ,435.5,282.92,0,A,2
2024,4412,18,37766,  ,513.24,346.97,0,A,2
2024,4412,18,37780,  ,248.73,248.73,0,A,2
2024,4412,18,37785,  ,363.45,267.62,0,A,2
2024,4412,18,37788,  ,1298.82,1298.82,0,A,2
2024,4412,18,37790,  ,502.59,502.59,0,A,2
2024,4412,18,38100,  ,1220.87,1220.87,0,A,2
2024,4412,18,38101,  ,1240.02,1240.02,0,A,2
2024,4412,18,38102,  ,276.84,276.84,0,A,0
2024,4412,18,38115,  ,1375.99,1375.99,0,A,2
2024,4412,18,38120,  ,1127.28,1127.28,0,A,2
2024,4412,18,38200,  ,131.75,131.75,0,A,2
2024,4412,18,38205,  ,85.04,85.04,0,R,2
2024,4412,18,38206,  ,83.37,83.37,0,R,2
2024,4412,18,38220,  ,159.38,68.23,0,A,2
2024,4412,18,38221,  ,164.75,71.27,0,A,2
2024,4412,18,38222,  ,177.77,76.27,0,A,2
2024,4412,18,38230,  ,212.81,212.81,0,A,2
2024,4412,18,38232,  ,195.48,195.48,0,A,2
2024,4412,18,38240,  ,244.03,244.03,0,R,2
2024,4412,18,38241,  ,180.42,180.42,0,R,2
2024,4412,18,38242,  ,127.53,127.53,0,A,2
2024,4412,18,38243,  ,125.2,125.2,0,A,2
2024,4412,18,38300,  ,349.19,221.32,0,A,2
2024,4412,18,38305,  ,526.5,526.5,0,A,2
2024,4412,18,38308,  ,498.49,498.49,0,A,2
2024,4412,18,38380,  ,605.44,605.44,0,A,2
2024,4412,18,38381,  ,849.86,849.86,0,A,2
2024,4412,18,38382,  ,721.88,721.88,0,A,2
2024,4412,18,38500,  ,352.43,270.63,0,A,2
2024,4412,18,38505,  ,176.69,87.21,0,A,2
2024,4412,18,38510,  ,551.09,439.91,0,A,2
2024,4412,18,38520,  ,493.67,493.67,0,A,2
2024,4412,18,38525,  ,469.5,469.5,0,A,2
2024,4412,18,38530,  ,596.49,596.49,0,A,2
2024,4412,18,38531,  ,475.76,475.76,0,A,2
2024,4412,18,38542,  ,549.55,549.55,0,A,2
2024,4412,18,38550,  ,555.72,555.72,0,A,2
2024,4412,18,38555,  ,1091.91,1091.91,0,A,2
2024,4412,18,38562,  ,741.29,741.29,0,A,2
2024,4412,18,38564,  ,740.55,740.55,0,A,2
2024,4412,18,38570,  ,541.75,541.75,0,A,3
2024,4412,18,38571,  ,685.55,685.55,0,A,3
2024,4412,18,38572,  ,937.75,937.75,0,A,3
2024,4412,18,38573,  ,1232.65,1232.65,0,A,3
2024,4412,18,38700,  ,840.81,840.81,0,A,2
2024,4412,18,38720,  ,1408.38,1408.38,0,A,2
2024,4412,18,38724,  ,1514.87,1514.87,0,A,2
2024,4412,18,38740,  ,747.95,747.95,0,A,2
2024,4412,18,38745,  ,940.88,940.88,0,A,2
2024,4412,18,38746,  ,225.16,225.16,0,A,0
2024,4412,18,38747,  ,282.3,282.3,0,A,0
2024,4412,18,38760,  ,883.59,883.59,0,A,2
2024,4412,18,38765,  ,1380.64,1380.64,0,A,2
2024,4412,18,38770,  ,841.24,841.24,0,A,2
2024,4412,18,38780,  ,1105.4,1105.4,0,A,2
2024,4412,18,38790,  ,84.64,84.64,0,A,2
2024,4412,18,38792,  ,83.79,33.04,0,A,2
2024,4412,18,38794,  ,287.57,287.57,0,A,2
2024,4412,18,38900,  ,145.44,145.44,0,A,0
2024,4412,18,39000,  ,531.57,531.57,0,A,2
2024,4412,18,39010,  ,831.41,831.41,0,A,2
2024,4412,18,39200,  ,917.19,917.19,0,A,2
2024,4412,18,39220,  ,1193.06,1193.06,0,A,2
2024,4412,18,39401,  ,323.58,323.58,0,A,2
2024,4412,18,39402,  ,423.42,423.42,0,A,2
2024,4412,18,39501,  ,903.44,903.44,0,A,2
2024,4412,18,39503,  ,6113.34,6113.34,0,A,2
2024,4412,18,39540,  ,919.71,919.71,0,A,2
2024,4412,18,39541,  ,988.91,988.91,0,A,2
2024,4412,18,39545,  ,944.47,944.47,0,A,2
2024,4412,18,39560,  ,847.08,847.08,0,A,2
2024,4412,18,39561,  ,1326.3,1326.3,0,A,2
2024,4412,18,40490,  ,125.07,70.98,0,A,2
2024,4412,18,40500,  ,543.81,384.55,0,A,2
2024,4412,18,40510,  ,504.75,363.86,0,A,2
2024,4412,18,40520,  ,518.64,372.07,0,A,2
2024,4412,18,40525,  ,576.35,576.35,0,A,2
2024,4412,18,40527,  ,656.15,656.15,0,A,2
2024,4412,18,40530,  ,576.63,424.05,0,A,2
2024,4412,18,40650,  ,498.17,332.57,0,A,2
2024,4412,18,40652,  ,534.87,377.95,0,A,2
2024,4412,18,40654,  ,605.92,444.99,0,A,2
2024,4412,18,40700,  ,1051.9,1051.9,0,A,2
2024,4412,18,40701,  ,1241.68,1241.68,0,A,2
2024,4412,18,40702,  ,1043.19,1043.19,0,A,2
2024,4412,18,40720,  ,1070.35,1070.35,0,A,2
2024,4412,18,40761,  ,1124.54,1124.54,0,A,2
2024,4412,18,40800,  ,205.2,121.73,0,A,2
2024,4412,18,40801,  ,297.42,204.27,0,A,2
2024,4412,18,40804,  ,192.81,117.36,0,A,2
2024,4412,18,40805,  ,290,202.86,0,A,2
2024,4412,18,40806,  ,100.95,30.5,0,A,2
2024,4412,18,40808,  ,172.42,91.95,0,A,2
2024,4412,18,40810,  ,220.81,126.33,0,A,2
2024,4412,18,40812,  ,282.5,187.34,0,A,2
2024,4412,18,40814,  ,379.63,291.16,0,A,2
2024,4412,18,40816,  ,413.72,313.89,0,A,2
2024,4412,18,40818,  ,371.02,272.53,0,A,2
2024,4412,18,40819,  ,275.27,204.82,0,A,2
2024,4412,18,40820,  ,262.47,169.65,0,A,2
2024,4412,18,40830,  ,228.2,149.41,0,A,2
2024,4412,18,40831,  ,300.34,206.19,0,A,2
2024,4412,18,40840,  ,892.68,659.3,0,R,2
2024,4412,18,40842,  ,963.04,707.96,0,R,2
2024,4412,18,40843,  ,1242.2,909.99,0,R,2
2024,4412,18,40844,  ,1561.63,1230.09,0,R,2
2024,4412,18,40845,  ,1530.52,1253.74,0,R,2
2024,4412,18,41000,  ,148.42,107.36,0,A,2
2024,4412,18,41005,  ,231.08,119.23,0,A,2
2024,4412,18,41006,  ,345.7,237.86,0,A,2
2024,4412,18,41007,  ,334.89,227.72,0,A,2
2024,4412,18,41008,  ,401.58,266.36,0,A,2
2024,4412,18,41009,  ,432.99,294.44,0,A,2
2024,4412,18,41010,  ,220.25,113.75,0,A,2
2024,4412,18,41015,  ,407.21,306.72,0,A,2
2024,4412,18,41016,  ,474.64,353.78,0,A,2
2024,4412,18,41017,  ,474.04,351.51,0,A,2
2024,4412,18,41018,  ,535.74,410.87,0,A,2
2024,4412,18,41019,  ,498.95,498.95,0,A,2
2024,4412,18,41100,  ,191.73,111.26,0,A,2
2024,4412,18,41105,  ,192.41,114.29,0,A,2
2024,4412,18,41108,  ,171.7,94.58,0,A,2
2024,4412,18,41110,  ,234.92,134.76,0,A,2
2024,4412,18,41112,  ,346.79,250.63,0,A,2
2024,4412,18,41113,  ,370.06,271.9,0,A,2
2024,4412,18,41114,  ,645.87,645.87,0,A,2
2024,4412,18,41115,  ,266.79,151.61,0,A,2
2024,4412,18,41116,  ,341.39,223.87,0,A,2
2024,4412,18,41120,  ,1084.49,1084.49,0,A,2
2024,4412,18,41130,  ,1346.51,1346.51,0,A,2
2024,4412,18,41135,  ,2228.4,2228.4,0,A,2
2024,4412,18,41140,  ,2240.96,2240.96,0,A,2
2024,4412,18,41145,  ,2824.52,2824.52,0,A,2
2024,4412,18,41150,  ,2259.74,2259.74,0,A,2
2024,4412,18,41153,  ,2460.72,2460.72,0,A,2
2024,4412,18,41155,  ,3070.05,3070.05,0,A,2
2024,4412,18,41250,  ,290.65,160.77,0,A,2
2024,4412,18,41251,  ,322.31,192.44,0,A,2
2024,4412,18,41252,  ,335.73,217.87,0,A,2
2024,4412,18,41510,  ,464.45,464.45,0,A,2
2024,4412,18,41512,  ,684.71,684.71,0,A,2
2024,4412,18,41520,  ,375.71,260.52,0,A,2
